Date,AAPL_High,GEHC_High,CAVA_High,COIN_High,TMUS_High,RUN_High,AAPL_Low,GEHC_Low,CAVA_Low,COIN_Low,TMUS_Low,RUN_Low,AAPL_Open,GEHC_Open,CAVA_Open,COIN_Open,TMUS_Open,RUN_Open,AAPL_Close,GEHC_Close,CAVA_Close,COIN_Close,TMUS_Close,RUN_Close
2021-02-03 00:00:00-05:00,133.58956809572362,,,,132.64999389648438,75.83999633789062,131.46423839249306,,,,128.75,70.76000213623047,133.579719084716,,,,131.85000610351562,72.5,131.78897094726562,,,,129.3699951171875,74.12000274658203
2021-02-04 00:00:00-05:00,135.19335145121678,,,,130.85000610351562,78.66999816894531,132.42848242362257,,,,129.3699951171875,73.2699966430664,134.11102644779447,,,,130.30999755859375,75.33000183105469,135.18353271484375,,,,130.60000610351562,73.9000015258789
2021-02-05 00:00:00-05:00,135.4150838902321,,,,129.58999633789062,76.75,133.87786136063966,,,,124.55000305175781,71.83000183105469,135.34611298688395,,,,129.02000427246094,74.4000015258789,134.76470947265625,,,,125.27999877929688,75.08000183105469
2021-02-08 00:00:00-05:00,134.96182541091767,,,,126.26000213623047,78.52999877929688,132.95156458259123,,,,122.54000091552734,74.41000366210938,134.04538584941508,,,,126.19999694824219,75.91000366210938,134.9125518798828,,,,126.0999984741211,75.4000015258789
2021-02-09 00:00:00-05:00,135.86840845452252,,,,125.98999786376953,78.08999633789062,133.86802628495334,,,,124.05000305175781,74.91500091552734,134.6267815657062,,,,125.91999816894531,75.31999969482422,134.0256805419922,,,,124.44999694824219,77.56999969482422
2021-02-10 00:00:00-05:00,134.99138134353518,,,,125.66000366210938,79.73999786376953,132.43915688107967,,,,124.31999969482422,75.30000305175781,134.4888123968988,,,,125.11000061035156,77.80000305175781,133.4147186279297,,,,124.48999786376953,78.08000183105469
2021-02-11 00:00:00-05:00,134.40013535680916,,,,125.44999694824219,82.54000091552734,131.81834959421113,,,,123.45999908447266,77.87000274658203,133.91727880646425,,,,125.43000030517578,79.25,133.1585235595703,,,,124.4000015258789,82.19999694824219
2021-02-12 00:00:00-05:00,133.55268882579105,,,,124.05000305175781,83.8499984741211,131.73952197766184,,,,122.68000030517578,80.66999816894531,132.38991160993675,,,,123.80999755859375,81.5,133.39500427246094,,,,123.68000030517578,83.68000030517578
2021-02-16 00:00:00-05:00,134.02567594763306,,,,123.37999725341797,84.80999755859375,130.85265295236155,,,,121.37999725341797,76.76000213623047,133.5132733165219,,,,122.9800033569336,84.2699966430664,131.246826171875,,,,122.0,77.22000122070312
2021-02-17 00:00:00-05:00,130.29096245298538,,,,122.94999694824219,77.2300033569336,127.58108389121142,,,,120.83000183105469,71.27999877929688,129.3351131755752,,,,121.88999938964844,76.50499725341797,128.9311065673828,,,,121.30000305175781,74.19999694824219
2021-02-18 00:00:00-05:00,128.10336649736638,,,,123.23999786376953,73.12000274658203,125.55113439888238,,,,119.5999984741211,66.55000305175781,127.3150350809176,,,,120.8499984741211,71.84500122070312,127.8176040649414,,,,123.04000091552734,67.08999633789062
2021-02-19 00:00:00-05:00,128.80299109159074,,,,123.72000122070312,72.18000030517578,126.92086131561956,,,,119.4000015258789,68.01000213623047,128.33984703272932,,,,123.0999984741211,69.36000061035156,127.97526550292969,,,,120.0999984741211,68.5
2021-02-22 00:00:00-05:00,127.82744845834613,,,,119.8499984741211,68.0,123.76756979125813,,,,117.4000015258789,63.11000061035156,126.14238992440126,,,,119.1500015258789,66.9000015258789,124.1617202758789,,,,117.91000366210938,63.38999938964844
2021-02-23 00:00:00-05:00,124.86135530059542,,,,119.6500015258789,64.41999816894531,116.66274795975218,,,,115.88999938964844,56.34700012207031,121.95439752495388,,,,117.87999725341797,59.83000183105469,124.02375793457031,,,,119.22000122070312,60.33000183105469
2021-02-24 00:00:00-05:00,123.72812974372707,,,,119.51000213623047,63.66999816894531,120.44671876379617,,,,116.7699966430664,59.099998474121094,123.11718009581827,,,,117.72000122070312,61.34000015258789,123.52120208740234,,,,119.37999725341797,62.560001373291016
2021-02-25 00:00:00-05:00,124.61500408099297,,,,125.33999633789062,64.19999694824219,118.78138364687447,,,,119.73999786376953,57.77000045776367,122.8609746902599,,,,124.48999786376953,63.41999816894531,119.22480773925781,,,,120.88999938964844,57.97999954223633
2021-02-26 00:00:00-05:00,123.02848735407598,,,,121.66000366210938,67.98999786376953,119.43174550386688,,,,118.87999725341797,59.470001220703125,120.80145773745129,,,,119.75,60.2400016784668,119.4908676147461,,,,119.97000122070312,62.58000183105469
2021-03-01 00:00:00-05:00,126.06355500152354,,,,123.93000030517578,67.77999877929688,120.99856071918423,,,,120.2699966430664,64.58999633789062,121.94453915597607,,,,120.30999755859375,65.22000122070312,125.92561340332031,,,,123.56999969482422,67.1500015258789
2021-03-02 00:00:00-05:00,126.84203170717815,,,,124.55999755859375,68.87999725341797,123.18615229266737,,,,122.41999816894531,64.2300033569336,126.53655687977447,,,,123.9000015258789,67.30999755859375,123.29456329345703,,,,122.44999694824219,64.33999633789062
2021-03-03 00:00:00-05:00,123.8759473560826,,,,121.94000244140625,64.16000366210938,120.06239857430383,,,,118.62000274658203,55.650001525878906,122.9890764432505,,,,121.44000244140625,64.0,120.2791976928711,,,,118.83999633789062,56.619998931884766
2021-03-04 00:00:00-05:00,121.79673302907601,,,,121.5199966430664,58.0,116.88940061434324,,,,117.41000366210938,51.68000030517578,119.97372515659693,,,,119.19000244140625,55.939998626708984,118.3773422241211,,,,118.61000061035156,53.41999816894531
2021-03-05 00:00:00-05:00,120.16096199538103,,,,125.3499984741211,54.47999954223633,115.85471528848865,,,,118.54000091552734,46.880001068115234,119.21496879220433,,,,120.0199966430664,54.47999954223633,119.6485366821289,,,,124.68000030517578,52.470001220703125
2021-03-08 00:00:00-05:00,119.23464918751145,,,,128.4600067138672,53.87300109863281,114.51454807315281,,,,123.8499984741211,47.41999816894531,119.16567076556434,,,,124.08999633789062,51.7400016784668,114.66236114501953,,,,127.05999755859375,47.54999923706055
2021-03-09 00:00:00-05:00,120.27919834816757,,,,129.83999633789062,53.959999084472656,117.0569094517548,,,,125.45999908447266,50.15999984741211,117.29340585710345,,,,129.02000427246094,51.31999969482422,119.32334899902344,,,,126.30999755859375,53.68000030517578
2021-03-10 00:00:00-05:00,120.38759707112825,,,,129.1199951171875,62.560001373291016,117.7072717550565,,,,126.05999755859375,54.29999923706055,119.91460424875851,,,,128.42999267578125,61.5,118.22955322265625,,,,127.41000366210938,55.599998474121094
2021-03-11 00:00:00-05:00,121.41241948385239,,,,130.1999969482422,63.52000045776367,119.49086454631606,,,,123.87999725341797,58.0099983215332,120.75219629299244,,,,127.86000061035156,58.02000045776367,120.18065643310547,,,,125.98999786376953,63.459999084472656
2021-03-12 00:00:00-05:00,119.40217804790544,,,,127.66999816894531,63.18000030517578,117.4215085289878,,,,124.68000030517578,58.290000915527344,118.64341533715988,,,,126.56999969482422,59.5,119.26422119140625,,,,127.12000274658203,62.290000915527344
2021-03-15 00:00:00-04:00,122.19088648224974,,,,128.57000732421875,63.970001220703125,118.66310812619781,,,,124.08000183105469,61.13100051879883,119.63867722005105,,,,128.32000732421875,61.810001373291016,122.1810302734375,,,,125.62999725341797,62.119998931884766
2021-03-16 00:00:00-04:00,125.36392009787879,,,,128.80999755859375,60.130001068115234,122.9003863667135,,,,124.83999633789062,56.029998779296875,123.86609198647473,,,,125.80000305175781,57.54999923706055,123.73799133300781,,,,127.77999877929688,56.77000045776367
2021-03-17 00:00:00-04:00,124.02375401765856,,,,128.02000427246094,58.16999816894531,120.55509770491952,,,,125.5199966430664,53.29999923706055,122.24016359265477,,,,126.33000183105469,54.95000076293945,122.93981170654297,,,,127.30000305175781,57.0099983215332
2021-03-18 00:00:00-04:00,121.38284617188718,,,,126.54000091552734,56.099998474121094,118.56458722583356,,,,124.81999969482422,51.31999969482422,121.08722006219082,,,,125.37999725341797,55.380001068115234,118.77151489257812,,,,124.91000366210938,51.470001220703125
2021-03-19 00:00:00-04:00,119.65838856360008,,,,125.70999908447266,56.0,117.93392792441591,,,,122.95999908447266,50.349998474121094,118.15071181176913,,,,124.7300033569336,51.5099983215332,118.23939514160156,,,,124.19000244140625,55.58000183105469
2021-03-22 00:00:00-04:00,122.06280596891642,,,,127.0999984741211,58.459999084472656,118.50547332761096,,,,124.63999938964844,55.880001068115234,118.57445176450251,,,,124.66000366210938,57.0,121.58980560302734,,,,126.11000061035156,57.380001068115234
2021-03-23 00:00:00-04:00,122.42739202090013,,,,127.33000183105469,61.470001220703125,120.35803158259405,,,,124.22000122070312,55.369998931884766,121.5306724221377,,,,126.94000244140625,59.970001220703125,120.75218963623047,,,,124.38999938964844,56.150001525878906
2021-03-24 00:00:00-04:00,121.10694485639326,,,,125.30000305175781,59.619998931884766,118.31823150047956,,,,122.30999755859375,55.25,121.02811021667269,,,,125.27999877929688,57.7599983215332,118.33794403076172,,,,122.36000061035156,55.25
2021-03-25 00:00:00-04:00,119.88502370614734,,,,124.27999877929688,54.400001525878906,117.2638512202856,,,,121.1500015258789,50.159000396728516,117.7959511113695,,,,124.20999908447266,52.849998474121094,118.83064270019531,,,,123.4800033569336,53.0
2021-03-26 00:00:00-04:00,119.70765436395891,,,,124.72000122070312,57.20000076293945,117.18499871903583,,,,121.0199966430664,53.0099983215332,118.59413584071807,,,,123.87000274658203,53.20000076293945,119.44160461425781,,,,122.98999786376953,57.09000015258789
2021-03-29 00:00:00-04:00,120.79162131256227,,,,124.66999816894531,56.43000030517578,118.9686133848675,,,,121.9000015258789,51.00299835205078,119.87518924366586,,,,122.55999755859375,55.81999969482422,119.61898040771484,,,,123.45999908447266,51.90999984741211
2021-03-30 00:00:00-04:00,118.64340860918561,,,,125.38999938964844,58.099998474121094,117.1258833188831,,,,122.27999877929688,51.90999984741211,118.35763870318979,,,,123.52999877929688,51.93000030517578,118.15071868896484,,,,124.63999938964844,57.91999816894531
2021-03-31 00:00:00-04:00,121.71788921033313,,,,125.93000030517578,62.290000915527344,119.38247894256394,,,,124.1500015258789,58.619998931884766,119.87517657526548,,,,124.25,60.0,120.36788940429688,,,,125.29000091552734,60.47999954223633
2021-04-01 00:00:00-04:00,122.36825168195391,,,,127.66000366210938,64.62000274658203,120.70292106023432,,,,124.8499984741211,58.5099983215332,121.85584163254059,,,,125.86000061035156,62.5,121.20547485351562,,,,127.6500015258789,59.130001068115234
2021-04-05 00:00:00-04:00,124.31938019686275,,,,131.66000366210938,60.189998626708984,121.27445813862005,,,,128.22999572753906,54.709999084472656,122.06278946917786,,,,128.47000122070312,59.97999954223633,124.06318664550781,,,,131.39999389648438,55.15999984741211
2021-04-06 00:00:00-04:00,125.27522047096281,,,,131.99000549316406,58.470001220703125,123.81681730043529,,,,130.3699951171875,55.31999969482422,124.65441463030261,,,,130.3699951171875,56.0099983215332,124.36864471435547,,,,131.42999267578125,56.220001220703125
2021-04-07 00:00:00-04:00,126.05369385225559,,,,131.10000610351562,58.119998931884766,123.31426166683123,,,,129.08999633789062,53.70000076293945,123.99418976923602,,,,130.91000366210938,57.619998931884766,126.03398132324219,,,,130.02000427246094,54.209999084472656
2021-04-08 00:00:00-04:00,128.48769099871618,,,,130.91000366210938,55.24100112915039,126.64494785175047,,,,129.61000061035156,53.25,127.06869729064891,,,,130.8800048828125,54.45000076293945,128.45811462402344,,,,130.11000061035156,53.619998931884766
2021-04-09 00:00:00-04:00,131.09898010871015,,,,130.52999877929688,53.33000183105469,127.58108799924543,,,,128.17999267578125,51.31999969482422,127.90626034980879,,,,130.52999877929688,52.970001220703125,131.0596160888672,,,,129.02999877929688,51.599998474121094
2021-04-12 00:00:00-04:00,130.91178301687881,,,,131.0,51.18000030517578,128.72415544850966,,,,128.22999572753906,49.63999938964844,130.58659576721814,,,,128.49000549316406,51.04999923706055,129.32528686523438,,,,130.75999450683594,50.810001373291016
2021-04-13 00:00:00-04:00,132.69537471180408,,,,131.1999969482422,51.34000015258789,130.005178384144,,,,129.6699981689453,49.439998626708984,130.5077623114581,,,,130.3000030517578,50.900001525878906,132.46871948242188,,,,130.7899932861328,51.25
2021-04-14 00:00:00-04:00,133.0303836320564,,,429.5400085449219,130.7899932861328,52.66999816894531,129.73913222468303,,,310.0,129.61000061035156,49.2400016784668,132.9712614228956,,,381.0,130.67999267578125,51.790000915527344,130.10374450683594,,,328.2799987792969,129.89999389648438,49.68000030517578
2021-04-15 00:00:00-04:00,133.03037905781684,,,349.20001220703125,131.8000030517578,50.75,131.6902660473101,,,317.2699890136719,130.1199951171875,46.20000076293945,131.86760222119,,,348.8999938964844,131.10000610351562,50.599998474121094,132.5376739501953,,,322.75,131.47000122070312,47.20000076293945
2021-04-16 00:00:00-04:00,132.70522114389505,,,345.989990234375,133.5500030517578,53.0,131.33551640283218,,,321.0299987792969,131.32000732421875,48.20000076293945,132.34062409543492,,,327.5,131.99000549316406,49.02000045776367,132.20266723632812,,,342.0,133.0500030517578,52.15999984741211
2021-04-19 00:00:00-04:00,133.49355509536736,,,341.010009765625,133.63999938964844,52.54999923706055,131.39462602166128,,,326.7900085449219,131.9199981689453,47.619998931884766,131.5621439941107,,,337.260009765625,133.58999633789062,51.380001068115234,132.87274169921875,,,333.0,131.99000549316406,48.540000915527344
2021-04-20 00:00:00-04:00,133.5526754645025,,,334.8299865722656,131.6999969482422,50.5,129.88694743210465,,,312.0199890136719,128.47999572753906,47.01499938964844,133.05012155412393,,,333.42999267578125,131.6999969482422,48.599998474121094,131.16798400878906,,,320.82000732421875,130.5500030517578,48.22999954223633
2021-04-21 00:00:00-04:00,131.79864447661552,,,327.4700012207031,132.5,52.5,129.38436192549827,,,302.1000061035156,129.80999755859375,46.099998474121094,130.42892458593153,,,312.5199890136719,130.9600067138672,47.0,131.55230712890625,,,311.9200134277344,132.1199951171875,52.220001220703125
2021-04-22 00:00:00-04:00,132.1928091534201,,,313.5,132.8800048828125,55.04999923706055,129.49277887866415,,,287.20001220703125,130.58999633789062,52.130001068115234,131.0990029251648,,,305.760009765625,132.0,53.9900016784668,130.0150604248047,,,293.45001220703125,131.72999572753906,53.099998474121094
2021-04-23 00:00:00-04:00,133.14866796920973,,,303.0,133.91000366210938,56.220001220703125,130.2318611775718,,,282.07000732421875,131.39999389648438,52.810001373291016,130.2318611775718,,,282.75,131.75,53.439998626708984,132.3603515625,,,291.6000061035156,133.32000732421875,55.689998626708984
2021-04-26 00:00:00-04:00,133.0895372979847,,,306.1000061035156,133.41000366210938,57.029998779296875,131.6114064475272,,,296.8999938964844,131.91000366210938,54.75,132.86289709724423,,,304.2900085449219,133.41000366210938,56.20000076293945,132.75450134277344,,,304.5400085449219,132.5,56.849998474121094
2021-04-27 00:00:00-04:00,133.43442887098624,,,306.70001220703125,133.24000549316406,57.849998474121094,132.15339231496714,,,299.5,131.47999572753906,55.810001373291016,133.0402556804274,,,306.70001220703125,133.11000061035156,57.005001068115234,132.42930603027344,,,302.0,132.9199981689453,56.11000061035156
2021-04-28 00:00:00-04:00,133.05014295681718,,,302.8999938964844,132.63999938964844,54.79999923706055,131.13841359036678,,,298.04998779296875,131.52999877929688,52.0099983215332,132.35049481734814,,,301.010009765625,132.35000610351562,54.470001220703125,131.63111877441406,,,298.04998779296875,132.0800018310547,53.5
2021-04-29 00:00:00-04:00,135.07021231936199,,,300.0,134.07000732421875,54.31999969482422,130.5176059937143,,,292.1000061035156,132.14999389648438,50.209999084472656,134.47896005800422,,,298.45001220703125,132.14999389648438,53.810001373291016,131.53256225585938,,,294.7699890136719,134.00999450683594,51.86000061035156
2021-04-30 00:00:00-04:00,131.611436972913,,,302.739990234375,133.17999267578125,51.2400016784668,129.1577742087246,,,291.0,131.50999450683594,48.47999954223633,129.85740731256863,,,293.0,133.0500030517578,50.0,129.5420684814453,,,297.6400146484375,132.1300048828125,49.0
2021-05-03 00:00:00-04:00,132.1139690917996,,,305.0299987792969,132.77999877929688,49.66999816894531,129.90667491153516,,,293.94000244140625,130.91000366210938,47.33000183105469,130.11357230480579,,,304.0,132.5800018310547,49.52000045776367,130.60629272460938,,,294.2099914550781,131.4499969482422,47.54999923706055
2021-05-04 00:00:00-04:00,129.571619100698,,,292.19000244140625,131.1300048828125,45.84000015258789,124.85150241822926,,,275.6099853515625,127.08999633789062,42.54999923706055,129.27599297302677,,,292.05999755859375,130.8300018310547,45.83000183105469,125.98472595214844,,,280.6600036621094,128.47999572753906,43.400001525878906
2021-05-05 00:00:00-04:00,128.5467923047563,,,289.1499938964844,135.3300018310547,44.400001525878906,126.10297093712859,,,269.0,131.4199981689453,40.96500015258789,127.31502922204272,,,284.95001220703125,131.4600067138672,44.400001525878906,126.2310791015625,,,273.0,134.1300048828125,41.84000015258789
2021-05-06 00:00:00-04:00,127.85700903107634,,,272.1400146484375,138.97999572753906,46.970001220703125,125.27520845435146,,,250.50999450683594,132.2100067138672,43.290000915527344,126.02414494756553,,,271.1499938964844,133.67999267578125,44.79999923706055,127.8471450805664,,,256.760009765625,138.8800048828125,46.72999954223633
2021-05-07 00:00:00-04:00,129.5646704090989,,,267.07000732421875,140.19000244140625,49.91999816894531,127.80764651408533,,,258.3800048828125,138.35000610351562,45.130001068115234,129.1599773223185,,,261.1499938964844,138.5800018310547,46.755001068115234,128.52825927734375,,,263.70001220703125,139.1199951171875,45.63999938964844
2021-05-10 00:00:00-04:00,127.86689878753977,,,297.5,139.72000122070312,45.20000076293945,125.1721551293966,,,259.3699951171875,135.69000244140625,40.56999969482422,127.73858806529262,,,266.3999938964844,138.3300018310547,45.20000076293945,125.21163940429688,,,293.45001220703125,135.80999755859375,40.79999923706055
2021-05-11 00:00:00-04:00,124.63911106226074,,,303.32000732421875,138.25,43.810001373291016,121.18432401088964,,,276.510009765625,134.6699981689453,37.41999816894531,121.90489130764098,,,281.04998779296875,135.11000061035156,37.86000061035156,124.28378295898438,,,303.0,138.0,42.939998626708984
2021-05-12 00:00:00-04:00,123.0301841168799,,,306.9800109863281,137.3800048828125,41.97999954223633,120.67104569191501,,,280.7900085449219,135.85000610351562,39.150001525878906,121.80620171772102,,,299.5400085449219,135.97999572753906,40.810001373291016,121.184326171875,,,283.6099853515625,136.63999938964844,39.630001068115234
2021-05-13 00:00:00-04:00,124.52067088922844,,,285.0,139.10000610351562,41.36000061035156,122.65508239035731,,,252.25999450683594,136.4499969482422,38.11000061035156,122.97094902691605,,,276.4599914550781,137.07000732421875,40.18000030517578,123.35591125488281,,,265.1000061035156,138.1199951171875,39.45000076293945
2021-05-14 00:00:00-04:00,126.23819824380192,,,280.6400146484375,143.08999633789062,42.099998474121094,124.22454556399181,,,256.3500061035156,138.72999572753906,40.220001220703125,124.61938075175249,,,280.3699951171875,139.05999755859375,40.58000183105469,125.80387878417969,,,258.3699951171875,141.52000427246094,41.41999816894531
2021-05-17 00:00:00-04:00,125.29058587525533,,,250.25,140.47000122070312,41.016998291015625,123.55333086592638,,,238.25,139.1699981689453,38.70199966430664,125.18200602112749,,,250.0,140.14999389648438,40.439998626708984,124.63912200927734,,,248.24000549316406,140.1999969482422,40.0
2021-05-18 00:00:00-04:00,125.34981679941438,,,252.1699981689453,139.97999572753906,41.23899841308594,123.16835405951979,,,238.5,134.86000061035156,38.939998626708984,124.92537030453926,,,238.8300018310547,139.97999572753906,40.400001525878906,123.23745727539062,,,239.0,135.0,40.11000061035156
2021-05-19 00:00:00-04:00,123.30655395270504,,,229.0,134.6699981689453,42.11000061035156,121.27317046929146,,,208.0,132.49000549316406,38.099998474121094,121.56929121819773,,,212.92999267578125,133.6699981689453,38.25,123.07952880859375,,,224.8000030517578,134.35000610351562,41.88999938964844
2021-05-20 00:00:00-04:00,126.07039569935559,,,238.8000030517578,136.67999267578125,45.47999954223633,123.48423987155223,,,226.25999450683594,134.3000030517578,42.86000061035156,123.61255814082377,,,236.10000610351562,134.58999633789062,43.45000076293945,125.66569519042969,,,233.39999389648438,136.16000366210938,44.689998626708984
2021-05-21 00:00:00-04:00,126.34678861370502,,,238.97000122070312,137.42999267578125,46.5099983215332,123.59281493592525,,,223.89999389648438,135.7899932861328,43.72999954223633,126.16911314098277,,,235.97000122070312,137.33999633789062,45.0099983215332,123.80997467041016,,,224.35000610351562,136.0500030517578,45.970001220703125
2021-05-24 00:00:00-04:00,126.2875592129976,,,231.0,138.41000366210938,46.459999084472656,124.31338318671632,,,224.0399932861328,136.19000244140625,43.81999969482422,124.38248634157402,,,227.27999877929688,136.60000610351562,46.25299835205078,125.4583969116211,,,225.3000030517578,137.72999572753906,44.849998474121094
2021-05-25 00:00:00-04:00,126.66265161380612,,,243.99000549316406,138.8800048828125,45.25,124.6884756854422,,,228.0,136.72999572753906,43.65999984741211,126.16910198357405,,,230.0,137.97000122070312,44.79999923706055,125.26097869873047,,,242.41000366210938,136.75999450683594,43.959999084472656
2021-05-26 00:00:00-04:00,125.74467348104035,,,249.38999938964844,140.8699951171875,45.84000015258789,124.78719286268819,,,239.3699951171875,136.6300048828125,43.78499984741211,125.3202269135693,,,247.5,136.77999877929688,43.79999923706055,125.21163940429688,,,241.52000427246094,139.64999389648438,45.25
2021-05-27 00:00:00-04:00,125.99143039377414,,,247.24000549316406,142.16000366210938,46.40999984741211,123.46449717727371,,,240.32000732421875,139.80999755859375,44.54999923706055,124.80693233125332,,,245.2100067138672,140.47999572753906,45.6510009765625,123.66191101074219,,,247.08999633789062,141.30999755859375,45.31999969482422
2021-05-28 00:00:00-04:00,124.17519720036096,,,244.6300048828125,142.60000610351562,47.75,122.94134955791812,,,236.5399932861328,141.41000366210938,44.275001525878906,123.94816451744263,,,243.57000732421875,141.80999755859375,45.68000030517578,123.00055694580078,,,236.5399932861328,141.4499969482422,44.720001220703125
2021-06-01 00:00:00-04:00,123.73100740637138,,,244.7100067138672,142.91000366210938,45.599998474121094,122.33922255044405,,,238.10000610351562,141.4499969482422,42.54999923706055,123.46449797637851,,,238.50999450683594,141.66000366210938,44.529998779296875,122.6748275756836,,,238.92999267578125,141.6999969482422,44.029998779296875
2021-06-02 00:00:00-04:00,123.62242338244575,,,243.89999389648438,142.11000061035156,44.709999084472656,122.44779073495828,,,238.7100067138672,139.94000244140625,42.349998474121094,122.6748234519784,,,242.8000030517578,141.8000030517578,43.81999969482422,123.44474029541016,,,240.47999572753906,140.97999572753906,42.97999954223633
