AAPL_High,GEHC_High,CAVA_High,COIN_High,TMUS_High,AAPL_Low,GEHC_Low,CAVA_Low,COIN_Low,TMUS_Low,AAPL_Open,GEHC_Open,CAVA_Open,COIN_Open,TMUS_Open,AAPL_Close,GEHC_Close,CAVA_Close,COIN_Close,TMUS_Close
122.59272497849213,,,,127.33000183105469,120.52055474842516,,,,124.22000122070312,121.69478671967744,,,,126.94000244140625,120.91526794433594,,,,124.38999938964844
121.27048165626078,,,,125.30000305175781,118.47801018854182,,,,122.30999755859375,121.19154836499385,,,,125.27999877929688,118.49774169921875,,,,122.36000061035156
120.04692431669055,,,,124.27999877929688,117.42219693923283,,,,121.1500015258789,117.95503050106204,,,,124.20999908447266,118.99111938476562,,,,123.4800033569336
119.86929903955388,,,,124.72000122070312,117.34324446568704,,,,121.0199966430664,118.75429205087215,,,,123.87000274658203,119.60289001464844,,,,122.98999786376953
120.95472664514173,,,,124.66999816894531,119.12925710370992,,,,121.9000015258789,120.03704946920423,,,,122.55999755859375,119.78050994873047,,,,123.45999908447266
118.80361983663232,,,,125.38999938964844,117.28404533176321,,,,122.27999877929688,118.51747932410699,,,,123.52999877929688,118.31027221679688,,,,124.63999938964844
121.88226421980208,,,,125.93000030517578,119.54367736537515,,,,124.1500015258789,120.03707067518037,,,,124.25,120.53043365478516,,,,125.29000091552734
122.53349528334489,,,,127.66000366210938,120.86591581246206,,,,124.8499984741211,122.02041629680842,,,,125.86000061035156,121.36915588378906,,,,127.6500015258789
124.48726769877055,,,,131.66000366210938,121.4382261579619,,,,128.22999572753906,122.22762204459008,,,,128.47000122070312,124.230712890625,,,,131.39999389648438
125.44440593135539,,,,131.99000549316406,123.98401798141599,,,,130.3699951171875,124.82273874531307,,,,130.3699951171875,124.5365982055664,,,,131.42999267578125
126.22392462557919,,,,131.10000610351562,123.48077053565243,,,,129.08999633789062,124.16163175382626,,,,130.91000366210938,126.2042007446289,,,,130.02000427246094
128.66119283028135,,,,130.91000366210938,126.81597644097776,,,,129.61000061035156,127.24026790712233,,,,130.8800048828125,128.6315460205078,,,,130.11000061035156
131.27602002319279,,,,130.52999877929688,127.75336237500694,,,,128.17999267578125,128.0789887217255,,,,130.52999877929688,131.236572265625,,,,129.02999877929688
131.0885467875864,,,,131.0,128.89799576906614,,,,128.22999572753906,130.76290504589505,,,,128.49000549316406,129.49989318847656,,,,130.75999450683594
132.8745595592719,,,,131.1999969482422,130.18074552737465,,,,129.6699981689453,130.68399312232046,,,,130.3000030517578,132.64759826660156,,,,130.7899932861328
133.2100410529963,,,429.5400085449219,130.7899932861328,129.91434479282282,,,310.0,129.61000061035156,133.15085459444182,,,381.0,130.67999267578125,130.27940368652344,,,328.2799987792969,129.89999389648438
133.21004534299487,,,349.20001220703125,131.8000030517578,131.86810719898682,,,317.2699890136719,130.1199951171875,132.04569809969695,,,348.8999938964844,131.10000610351562,132.71669006347656,,,322.75,131.47000122070312
132.88444294664936,,,345.989990234375,133.5500030517578,131.51287320505114,,,321.0299987792969,131.32000732421875,132.51933822581768,,,327.5,131.99000549316406,132.38119506835938,,,342.0,133.0500030517578
133.6738215271796,,,341.010009765625,133.63999938964844,131.5720732000338,,,326.7900085449219,131.9199981689453,131.73981740389343,,,337.260009765625,133.58999633789062,133.05215454101562,,,333.0,131.99000549316406
133.7330196803405,,,334.8299865722656,131.6999969482422,130.06234159475068,,,312.0199890136719,128.47999572753906,133.22978714116945,,,333.42999267578125,131.6999969482422,131.34510803222656,,,320.82000732421875,130.5500030517578
131.97661996334233,,,327.4700012207031,132.5,129.55912232656758,,,302.1000061035156,129.80999755859375,130.605035330577,,,312.5199890136719,130.9600067138672,131.72991943359375,,,311.9200134277344,132.1199951171875
132.37128650460645,,,313.5,132.8800048828125,129.66764125606258,,,287.20001220703125,130.58999633789062,131.2760034967927,,,305.760009765625,132.0,130.1906280517578,,,293.45001220703125,131.72999572753906
133.3284586292236,,,303.0,133.91000366210938,130.40769825966373,,,282.07000732421875,131.39999389648438,130.40769825966373,,,282.75,131.75,132.53909301757812,,,291.6000061035156,133.32000732421875
133.2692652529101,,,306.1000061035156,133.41000366210938,131.78915343969433,,,296.8999938964844,131.91000366210938,133.04228844820082,,,304.2900085449219,133.41000366210938,132.93377685546875,,,304.5400085449219,132.5
133.614603825671,,,306.70001220703125,133.24000549316406,132.33185272791312,,,299.5,131.47999572753906,133.2199290460134,,,306.70001220703125,133.11000061035156,132.60812377929688,,,302.0,132.9199981689453
133.22979332171397,,,302.8999938964844,132.63999938964844,131.31549789389922,,,298.04998779296875,131.52999877929688,132.5291851432743,,,301.010009765625,132.35000610351562,131.80886840820312,,,298.04998779296875,132.0800018310547
135.25260159628465,,,300.0,134.07000732421875,130.6938628935753,,,292.1000061035156,132.14999389648438,134.66055094962363,,,298.45001220703125,132.14999389648438,131.710205078125,,,294.7699890136719,134.00999450683594
131.7891270704767,,,302.739990234375,133.17999267578125,129.3321668018118,,,291.0,131.50999450683594,130.03274457067454,,,293.0,133.0500030517578,129.71697998046875,,,297.6400146484375,132.1300048828125
132.29236605135313,,,305.0299987792969,132.77999877929688,130.08209126284277,,,293.94000244140625,130.91000366210938,130.28929847853328,,,304.0,132.5800018310547,130.7826385498047,,,294.2099914550781,131.4499969482422
129.74659851281973,,,292.19000244140625,131.1300048828125,125.0200924381905,,,275.6099853515625,127.08999633789062,129.45057315816973,,,292.05999755859375,130.8300018310547,126.15485382080078,,,280.6600036621094,128.47999572753906
128.7203752464445,,,289.1499938964844,135.3300018310547,126.27326912239741,,,269.0,131.4199981689453,127.48694885455356,,,284.95001220703125,131.4600067138672,126.40155029296875,,,273.0,134.1300048828125
128.0296526396916,,,272.1400146484375,138.97999572753906,125.44437339838768,,,250.50999450683594,132.2100067138672,126.19432870554076,,,271.1499938964844,133.67999267578125,128.01979064941406,,,256.760009765625,138.8800048828125
129.7396233767956,,,267.07000732421875,140.19000244140625,127.9802724883131,,,258.3800048828125,138.35000610351562,129.33438382733897,,,261.1499938964844,138.5800018310547,128.70179748535156,,,263.70001220703125,139.1199951171875
128.03955143159087,,,297.5,139.72000122070312,125.34117682543996,,,259.3699951171875,135.69000244140625,127.91106745742579,,,266.3999938964844,138.3300018310547,125.38072204589844,,,293.45001220703125,135.80999755859375
124.80743763730848,,,303.32000732421875,138.25,121.34796252824569,,,276.510009765625,134.6699981689453,122.06951780361669,,,281.04998779296875,135.11000061035156,124.45161437988281,,,303.0,138.0
123.19631956880167,,,306.9800109863281,137.3800048828125,120.8339954600223,,,280.7900085449219,135.85000610351562,121.9706920172119,,,299.5400085449219,135.97999572753906,121.34797668457031,,,283.6099853515625,136.63999938964844
124.68883168583304,,,285.0,139.10000610351562,122.82073136120692,,,252.25999450683594,136.4499969482422,123.13701697852535,,,276.4599914550781,137.07000732421875,123.52249908447266,,,265.1000061035156,138.1199951171875
126.40867612624403,,,280.6400146484375,143.08999633789062,124.39231165064211,,,256.3500061035156,138.72999572753906,124.78766495086599,,,280.3699951171875,139.05999755859375,125.97377014160156,,,258.3699951171875,141.52000427246094
125.45978537167618,,,250.25,140.47000122070312,123.72016912859512,,,238.25,139.1699981689453,125.35105888516959,,,250.0,140.14999389648438,124.80742645263672,,,248.24000549316406,140.1999969482422
125.51908931469303,,,252.1699981689453,139.97999572753906,123.33468836079354,,,238.5,134.86000061035156,125.09407738074583,,,238.8300018310547,139.97999572753906,123.40388488769531,,,239.0,135.0
123.47305924342066,,,229.0,134.6699981689453,121.43692999874071,,,208.0,132.49000549316406,121.7334581561128,,,212.92999267578125,133.6699981689453,123.24573516845703,,,224.8000030517578,134.35000610351562
126.24063519122332,,,238.8000030517578,136.67999267578125,123.65098713094264,,,226.25999450683594,134.3000030517578,123.77947868525156,,,236.10000610351562,134.58999633789062,125.83538818359375,,,233.39999389648438,136.16000366210938
126.51738924710959,,,238.97000122070312,137.42999267578125,123.75971223945388,,,223.89999389648438,135.7899932861328,126.33948164160832,,,235.97000122070312,137.33999633789062,123.97715759277344,,,224.35000610351562,136.0500030517578
126.45809723383742,,,231.0,138.41000366210938,124.48126286115165,,,224.0399932861328,136.19000244140625,124.55045176255466,,,227.27999877929688,136.60000610351562,125.62782287597656,,,225.3000030517578,137.72999572753906
126.833695716118,,,243.99000549316406,138.8800048828125,124.85686147291047,,,228.0,136.72999572753906,126.33948728562284,,,230.0,137.97000122070312,125.4301528930664,,,242.41000366210938,136.75999450683594
125.91446058433061,,,249.38999938964844,140.8699951171875,124.95569473884697,,,239.3699951171875,136.6300048828125,125.48944090667366,,,247.5,136.77999877929688,125.38072204589844,,,241.52000427246094,139.64999389648438
126.16156057498696,,,247.24000549316406,142.16000366210938,123.63121516128636,,,240.32000732421875,139.80999755859375,124.97547074760816,,,245.2100067138672,140.47999572753906,123.82889556884766,,,247.08999633789062,141.30999755859375
124.34289067089743,,,244.6300048828125,142.60000610351562,123.10736913220022,,,236.5399932861328,141.41000366210938,124.11554370155454,,,243.57000732421875,141.80999755859375,123.16666412353516,,,236.5399932861328,141.4499969482422
123.89809068886676,,,244.7100067138672,142.91000366210938,122.50441879267916,,,238.10000610351562,141.4499969482422,123.6312136926463,,,238.50999450683594,141.66000366210938,122.8404769897461,,,238.92999267578125,141.6999969482422
123.78936558946523,,,243.89999389648438,142.11000061035156,122.6131542724232,,,238.7100067138672,139.94000244140625,122.84049358280221,,,242.8000030517578,141.8000030517578,123.61145782470703,,,240.47999572753906,140.97999572753906
123.40387860766262,,,241.5,142.86000061035156,121.70379991772434,,,233.5,140.02000427246094,123.23585720325089,,,241.38999938964844,140.22000122070312,122.10906219482422,,,233.66000366210938,142.32000732421875
124.69871585255243,,,233.36000061035156,144.77000427246094,122.41546702413324,,,227.5,142.5,122.63292001169931,,,229.99000549316406,142.99000549316406,124.43183135986328,,,228.7899932861328,144.50999450683594
124.85686775255738,,,232.55999755859375,144.82000732421875,123.38411302023805,,,226.5,142.9600067138672,124.70858836411223,,,229.9199981689453,143.91000366210938,124.44173431396484,,,231.4499969482422,143.50999450683594
126.97208189947223,,,229.3300018310547,145.67999267578125,124.74812803028169,,,217.39999389648438,143.89999389648438,125.13360249587296,,,227.16000366210938,143.89999389648438,125.27198028564453,,,220.66000366210938,145.38999938964844
126.27029205644564,,,229.7899932861328,147.9499969482422,125.0545432256676,,,217.39999389648438,145.58999633789062,125.73654588568725,,,222.8000030517578,145.58999633789062,125.65746307373047,,,224.32000732421875,147.27000427246094
126.70520154994337,,,229.7899932861328,148.6999969482422,124.48125526121926,,,221.47000122070312,146.22000122070312,125.54874771056527,,,226.22000122070312,147.60000610351562,124.64929962158203,,,221.85000610351562,146.50999450683594
125.96388517170844,,,225.74000549316406,146.64999389648438,124.63940225715147,,,221.9600067138672,144.3699951171875,125.06442193721516,,,223.5,146.5800018310547,125.87491607666016,,,223.9199981689453,145.35000610351562
129.02797632569605,,,239.75999450683594,145.57000732421875,125.59817493166423,,,229.75999450683594,144.55999755859375,126.33948784128081,,,231.27000427246094,144.99000549316406,128.9686737060547,,,239.10000610351562,145.25999450683594
129.08728430574675,,,237.6699981689453,146.75999450683594,127.89130816156468,,,230.9600067138672,145.00999450683594,128.43494066882155,,,236.22999572753906,145.3800048828125,128.13839721679688,,,232.2100067138672,145.67999267578125
129.37392069583134,,,234.67999267578125,146.27999877929688,126.97207425077103,,,226.27999877929688,143.25999450683594,128.8599701218938,,,231.39999389648438,145.8000030517578,128.64247131347656,,,228.0500030517578,144.91000366210938
131.0147261450378,,,233.22999572753906,147.8800048828125,128.14826167367013,,,226.35000610351562,144.80999755859375,128.2965182487429,,,226.8800048828125,144.99000549316406,130.2635040283203,,,230.66000366210938,146.4499969482422
129.9867241791438,,,232.69000244140625,146.49000549316406,128.7314453522397,,,226.5,144.2899932861328,129.19598729629368,,,226.9199981689453,146.22999572753906,128.9488983154297,,,229.2899932861328,144.6999969482422
130.87631987475365,,,224.99000549316406,146.19000244140625,127.7133879767597,,,218.77000427246094,145.0800018310547,128.79075906228672,,,223.13999938964844,145.97000122070312,130.76759338378906,,,222.60000610351562,145.66000366210938
132.52696358531372,,,223.14999389648438,146.0,130.0954659281295,,,210.77000427246094,145.00999450683594,130.59958339643785,,,216.25,145.7100067138672,132.42811584472656,,,222.47000122070312,145.82000732421875
132.76422672263354,,,230.52000427246094,145.67999267578125,131.6868251352563,,,224.5,144.50999450683594,132.2205636259429,,,225.5399932861328,145.39999389648438,132.1513671875,,,226.00999450683594,145.02999877929688
133.0804796625442,,,230.0399932861328,146.07000732421875,131.39031016881023,,,226.6699981689453,144.8699951171875,132.89267799770448,,,228.4600067138672,145.3800048828125,131.86473083496094,,,229.92999267578125,145.60000610351562
132.33917095372092,,,227.82000732421875,146.24000549316406,131.27166340277176,,,223.22000122070312,144.8000030517578,131.91414352180144,,,226.97000122070312,145.7899932861328,131.56822204589844,,,224.5399932861328,145.33999633789062
133.68344468354937,,,248.05999755859375,145.5800018310547,131.80545777811685,,,226.1300048828125,144.41000366210938,131.86474530145554,,,227.63999938964844,145.27000427246094,133.2188720703125,,,246.69000244140625,145.0399932861328
134.9090811720262,,,261.1499938964844,145.33999633789062,132.79383870301305,,,250.00999450683594,144.13999938964844,133.23863845335484,,,250.1999969482422,144.69000244140625,134.75088500976562,,,254.89999389648438,144.99000549316406
135.8183961248367,,,254.6699981689453,145.32000732421875,134.29625563310486,,,247.0,144.22999572753906,134.5927535021812,,,248.3000030517578,145.2100067138672,135.3736114501953,,,253.3000030517578,144.8300018310547
135.73934107328682,,,255.14999389648438,145.5,134.1875187705983,,,240.52999877929688,144.2899932861328,135.01777034406064,,,251.08999633789062,144.5399932861328,135.68002319335938,,,241.44000244140625,145.33999633789062
138.3784124994726,,,246.8000030517578,146.7100067138672,136.15445870931103,,,238.8800048828125,145.32000732421875,136.3027152449592,,,242.0,145.94000244140625,138.33888244628906,,,240.72000122070312,146.2899932861328
141.49193182151362,,,243.0,146.92999267578125,138.44758968191303,,,234.02000427246094,145.14999389648438,138.44758968191303,,,243.0,146.14999389648438,140.37503051757812,,,235.41000366210938,146.75
143.21177823875146,,,252.99000549316406,148.13999938964844,141.00759688332252,,,232.33999633789062,145.57000732421875,141.87740888591776,,,238.9600067138672,146.72000122070312,142.89547729492188,,,251.97000122070312,148.0399932861328
142.39138111179068,,,246.60000610351562,148.02000427246094,139.04063238221875,,,233.61000061035156,146.00999450683594,139.94008048570998,,,239.0,147.52000427246094,141.5808868408203,,,244.2899932861328,146.86000061035156
143.96296842261472,,,256.989990234375,147.2899932861328,140.9976866313429,,,244.2100067138672,144.50999450683594,141.0965343694995,,,245.0,145.88999938964844,143.42919921875,,,253.8800048828125,146.00999450683594
144.6252051453496,,,254.88999938964844,147.19000244140625,142.33205490376298,,,246.8300018310547,145.3300018310547,144.51647865517825,,,254.0,146.19000244140625,142.82627868652344,,,247.6699981689453,146.89999389648438
145.75202120172935,,,249.14999389648438,149.58999633789062,141.9663510492702,,,242.92999267578125,146.11000061035156,142.361711851299,,,245.50999450683594,146.80999755859375,143.9530792236328,,,243.30999755859375,147.77000427246094
147.8375575248449,,,247.4499969482422,149.83999633789062,145.9694346684657,,,229.16000366210938,148.02000427246094,146.38459828706348,,,244.89999389648438,148.49000549316406,147.42242431640625,,,229.94000244140625,148.89999389648438
148.26259135311284,,,234.47000122070312,150.13999938964844,145.38627834522677,,,220.3699951171875,148.11000061035156,147.51138431623593,,,229.94000244140625,149.33999633789062,146.7601776123047,,,224.6300048828125,148.33999633789062
148.02534258478224,,,231.3000030517578,150.1999969482422,144.19027920615494,,,220.66000366210938,148.08999633789062,146.74041239335216,,,227.1999969482422,148.08999633789062,144.6943817138672,,,225.00999450683594,149.41000366210938
142.40127976243377,,,221.88999938964844,148.2100067138672,140.0290541493675,,,213.22000122070312,143.2899932861328,142.08496360652867,,,216.9199981689453,147.5,140.80003356933594,,,220.61000061035156,144.61000061035156
145.39616163217383,,,226.88999938964844,145.69000244140625,141.30413036186502,,,213.22999572753906,144.11000061035156,141.79833896471115,,,216.7100067138672,144.7899932861328,144.4571533203125,,,224.9600067138672,144.39999389648438
144.4374062249851,,,237.14999389648438,146.1199951171875,142.95479564441072,,,229.19000244140625,143.64999389648438,143.84431934387774,,,231.6999969482422,143.99000549316406,143.7158660888672,,,230.8699951171875,144.57000732421875
146.48341786266488,,,232.32000732421875,144.94000244140625,144.12113180132732,,,224.5,142.44000244140625,144.2496005446538,,,232.0,144.66000366210938,145.0996551513672,,,226.0800018310547,144.75
146.9973990201281,,,227.35000610351562,145.42999267578125,145.21824514260746,,,222.72999572753906,143.89999389648438,145.84095277025187,,,226.22000122070312,145.42999267578125,146.83924865722656,,,224.9199981689453,144.0
148.09454904454768,,,249.8000030517578,145.72000122070312,145.98920048179494,,,237.8800048828125,143.6300048828125,146.55262064484683,,,240.0800018310547,143.6300048828125,147.2642822265625,,,245.4499969482422,144.97000122070312
147.48171685759712,,,243.2100067138672,145.07000732421875,143.86413704506822,,,229.1199951171875,143.55999755859375,147.39277886562624,,,243.0,144.85000610351562,145.0699920654297,,,235.0800018310547,144.82000732421875
145.26767585566074,,,242.8699951171875,145.49000549316406,140.88897985421772,,,238.02999877929688,144.3000030517578,143.13266062032375,,,240.3000030517578,145.0,143.3007049560547,,,241.75,145.1199951171875
144.8525578420756,,,245.16000366210938,146.9199981689453,142.90534426562445,,,235.3300018310547,143.6999969482422,143.01407074848953,,,241.77000427246094,145.5,143.9530792236328,,,235.77999877929688,144.6300048828125
144.63508951336053,,,238.07000732421875,145.17999267578125,142.4407870648675,,,231.89999389648438,141.1999969482422,142.70767900539502,,,233.27999877929688,143.0,144.1705322265625,,,236.5800018310547,144.02000427246094
145.2479019881939,,,240.3800048828125,145.2899932861328,143.56759579393463,,,233.8000030517578,144.02000427246094,144.66470877632815,,,237.27999877929688,144.8699951171875,143.83447265625,,,235.39999389648438,144.91000366210938
146.32526889138342,,,235.69000244140625,145.4600067138672,143.49836516060006,,,226.91000366210938,144.02999877929688,144.12107266361448,,,233.8699951171875,145.0800018310547,145.65313720703125,,,230.17999267578125,144.5
146.0781917489265,,,245.47000122070312,144.39999389648438,144.58565661962714,,,229.85000610351562,142.14999389648438,145.56417971618404,,,231.05999755859375,143.8699951171875,145.24790954589844,,,244.36000061035156,142.22000122070312
146.12759261360972,,,258.30999755859375,143.5,144.4769225625476,,,237.58999633789062,141.6999969482422,145.27753798304957,,,239.75999450683594,142.82000732421875,145.35662841796875,,,255.5,141.92999267578125
145.6239139385654,,,263.8999938964844,142.75999450683594,144.15886894120018,,,250.22999572753906,141.47000122070312,144.87159680038255,,,255.5,141.99000549316406,144.66368103027344,,,258.260009765625,142.22999572753906
145.21805049063943,,,282.42999267578125,144.0,144.04994756633022,,,267.5,142.69000244140625,144.72310143299947,,,267.8500061035156,142.8000030517578,144.6141815185547,,,280.4700012207031,142.99000549316406
146.2178511902204,,,281.5,143.8300018310547,143.8322084335655,,,264.25,142.47999572753906,144.96066105983016,,,280.6700134277344,143.2899932861328,144.12916564941406,,,269.6700134277344,143.1999969482422
145.23784860395293,,,294.0,144.75999450683594,144.05985223883744,,,274.3500061035156,142.94000244140625,144.57461869789648,,,282.3399963378906,143.30999755859375,144.38653564453125,,,278.3999938964844,144.58999633789062
147.5443126117069,,,267.75,145.38999938964844,144.36671816613537,,,255.1999969482422,144.69000244140625,144.713203484008,,,266.3900146484375,144.9600067138672,147.38592529296875,,,256.5,144.74000549316406
147.9303421729584,,,266.5,145.35000610351562,146.77217863530788,,,259.9700012207031,144.07000732421875,147.46511945016627,,,262.82000732421875,144.3000030517578,147.5937957763672,,,261.25,144.94000244140625
149.6626991664759,,,265.42999267578125,142.66000366210938,144.99034925356625,,,253.60000610351562,139.27999877929688,147.03943008935136,,,265.260009765625,141.0,149.5933837890625,,,256.8299865722656,140.72999572753906
150.14772895468312,,,260.739990234375,141.85000610351562,147.58388148359174,,,246.22999572753906,140.0800018310547,148.71237980329468,,,253.13999938964844,140.5500030517578,148.6728057861328,,,250.8000030517578,140.6699981689453
149.19744125981538,,,254.39999389648438,141.77000427246094,144.67359974050947,,,243.75999450683594,139.67999267578125,148.2867368300207,,,249.0,140.24000549316406,144.88148498535156,,,244.38999938964844,139.8300018310547
146.5049186452733,,,249.77000427246094,141.60000610351562,143.04027529893236,,,239.19000244140625,139.4199981689453,143.56490499791997,,,240.60000610351562,139.60000610351562,145.2180633544922,,,248.24000549316406,140.88999938964844
146.99985914013703,,,260.6199951171875,143.27999877929688,145.2972484142515,,,251.4199981689453,140.3699951171875,145.95058481461496,,,252.0,141.02000427246094,146.69300842285156,,,257.32000732421875,141.80999755859375
148.67279394027287,,,266.5,142.97000122070312,146.39602535236776,,,255.0,141.1999969482422,146.8117656142046,,,263.6700134277344,141.50999450683594,148.19766235351562,,,256.0,142.5399932861328
149.3360301247731,,,260.25,143.08999633789062,147.6432824924497,,,253.1999969482422,141.75999450683594,147.94027015852026,,,256.989990234375,142.3000030517578,148.10855102539062,,,259.2799987792969,142.5
148.80148926576854,,,262.1099853515625,142.32000732421875,146.3069418307787,,,256.0,139.8000030517578,148.2966315690722,,,257.0,142.32000732421875,146.86126708984375,,,256.7699890136719,139.86000061035156
147.61358595150358,,,255.1999969482422,140.5500030517578,146.0198495562513,,,248.5,137.4199981689453,146.85137536155523,,,253.2100067138672,140.5500030517578,146.049560546875,,,248.5399932861328,137.5800018310547
147.24734036545107,,,259.6700134277344,138.64999389648438,145.34673785194698,,,248.08999633789062,137.17999267578125,145.990150422525,,,249.38999938964844,137.88999938964844,147.09886169433594,,,259.1199951171875,138.3800048828125
151.9394536937138,,,263.3399963378906,138.5800018310547,147.10876129490518,,,256.25,135.6199951171875,147.49479126390452,,,256.3500061035156,136.92999267578125,151.57318115234375,,,262.6600036621094,137.89999389648438
151.25643652047825,,,263.3999938964844,137.97999572753906,149.76168068475883,,,257.17999267578125,136.57000732421875,151.1178667293681,,,260.0199890136719,137.52999877929688,150.2962188720703,,,259.0,137.02000427246094
153.4143789613185,,,272.1000061035156,138.8000030517578,150.80106423802923,,,258.6300048828125,137.3800048828125,151.28613500755367,,,260.30999755859375,137.6300048828125,150.9693603515625,,,265.8999938964844,137.74000549316406
