Date,Open,High,Low,Close,Adj Close,Volume
2022-06-10,131.210007,131.960007,129.389999,130.509995,130.509995,3676200
2022-06-13,128.830002,128.919998,124.290001,124.620003,124.620003,5036300
2022-06-14,125.129997,127.040001,123.110001,124.900002,124.900002,4925900
2022-06-15,126.309998,128.110001,124.470001,126.519997,126.519997,5409700
2022-06-16,124.839996,125.559998,121.760002,124.279999,124.279999,6641900
2022-06-17,125.000000,129.100006,125.000000,127.589996,127.589996,8437400
2022-06-21,129.460007,132.369995,129.009995,131.669998,131.669998,5354100
2022-06-22,130.279999,135.080002,129.020004,133.169998,133.169998,4896000
2022-06-23,134.800003,136.860001,134.539993,135.940002,135.940002,4485900
2022-06-24,136.080002,137.419998,134.059998,137.080002,137.080002,6416400
2022-06-27,135.429993,137.160004,135.080002,136.539993,136.539993,3774100
2022-06-28,137.089996,138.460007,132.789993,133.029999,133.029999,4261000
2022-06-29,133.199997,134.979996,132.500000,134.369995,134.369995,2773200
2022-06-30,133.610001,135.750000,132.750000,134.539993,134.539993,4391100
2022-07-01,134.419998,137.789993,132.990005,136.809998,136.809998,3543800
2022-07-05,136.660004,137.880005,133.979996,137.559998,137.559998,3156700
2022-07-06,138.339996,138.800003,135.960007,137.000000,137.000000,3372300
2022-07-07,136.910004,137.740005,136.059998,136.330002,136.330002,3665000
2022-07-08,136.259995,136.259995,134.660004,135.720001,135.720001,3330800
2022-07-11,135.710007,136.330002,134.399994,134.729996,134.729996,2927600
2022-07-12,134.710007,136.130005,134.050003,134.440002,134.440002,2927100
2022-07-13,132.880005,136.320007,132.470001,134.919998,134.919998,3121600
2022-07-14,133.809998,137.119995,132.860001,135.660004,135.660004,5083100
2022-07-15,136.190002,137.429993,135.229996,137.369995,137.369995,4051500
